Path difference [nm]	Intensity [a.u.]
35280	29.6133
35328	36.3667
35376	48.3
35424	47.2567
35472	52.4033
35520	59.9933
35568	64.3267
35616	60.9333
35664	57.6033
35712	46.9267
35760	40.24
35808	36.3833
35856	34.4233
35904	29.7167
35952	31.7433
36000	41.47
36048	46.3067
36096	51.2067
36144	57.98
36192	61.9133
36240	65.5567
36288	60.25
36336	52.7967
36384	48.5567
36432	47.6533
36480	36.4067
36528	28.82
36576	28.7
36624	33.1267
36672	42.91
36720	48.21
36768	47.95
36816	55.17
36864	64.24
36912	62.4333
36960	62.1667
37008	59.93
37056	52.71
37104	42.94
37152	33.3833
37200	29.57
37248	33.7
37296	33.5067
37344	36.3333
37392	39.9467
37440	53.9233
37488	64.2367
37536	65.0067
37584	64.67
37632	60.0567
37680	55.6267
37728	51.2833
37776	37.5067
37824	31.0167
37872	29.57
37920	28.5467
37968	31.84
38016	40.9333
38064	55.1433
38112	58.9967
38160	62.7967
38208	65.4533
38256	60.36
38304	61.1067
38352	55.28
38400	39.9
38448	33.7267
38496	31.0067
38544	28.5667
38592	29.22
38640	36.9333
38688	44.2433
38736	54.3033
38784	59.9233
38832	63.23
38880	64.6333
38928	64.7433
38976	58.23
39024	44.2867
39072	37.3633
39120	34.7133
39168	29.0867
39216	30.0333
39264	31.33
39312	36.4833
39360	48.1033
39408	59.4933
39456	62.0267
39504	62.9733
39552	63.0133
39600	59.93
39648	56.24
39696	48.07
39744	37.54
39792	32.6367
39840	29.92
39888	28.7767
39936	35.33
39984	46.6967
40032	54.1533
40080	56.3867
40128	62.5567
40176	63.99
40224	64.5467
40272	60.5533
40320	47.1733
40368	37.05
40416	33.2433
40464	32.0133
40512	29.5167
40560	33.3733
40608	40.5767
40656	48.5733
40704	53.9233
40752	60.7333
40800	63.7333
40848	64.5267
40896	58.1867
40944	51.18
40992	44.7833
41040	38.9467
41088	33.4067
41136	30.6067
41184	30.6567
41232	33.8067
41280	45.48
41328	53.5033
41376	58.4267
41424	60.8867
41472	62.46
41520	59.6533
41568	55.7467
41616	47.75
41664	41.9433
41712	35.6033
41760	31.21
41808	29.2833
41856	35.2
41904	42.0933
41952	49.01
42000	53.49
42048	60.09
42096	63.3433
42144	61.8567
42192	61.9667
42240	51.7
42288	42.3067
42336	36.9767
42384	33.0967
42432	31.2433
42480	34.9167
42528	37.4933
42576	41.9967
42624	51.76
42672	59.76
42720	62.9033
42768	62.8633
42816	60.1967
42864	53.7267
42912	46.7633
42960	40.8867
43008	33.36
43056	32.03
43104	31.2967
43152	32.3667
43200	41.6933
43248	51.6433
43296	56.3767
43344	59.09
43392	61.2133
43440	60.1867
43488	55.2233
43536	55.6633
43584	45.8667
43632	38.5667
43680	33.68
43728	31.0233
43776	34.8733
43824	41.4933
43872	44.31
43920	47.3467
43968	56.51
44016	62.0433
44064	61.5867
44112	57.1133
44160	50.95
44208	41.2467
44256	39.5033
44304	38.4333
44352	32.7633
44400	35.6233
44448	36.9533
44496	43.4667
44544	47.69
44592	58.8867
44640	59.8167
44688	60.5367
44736	60.2867
44784	53.42
44832	45.8367
44880	42.3
44928	36.0267
44976	32.5767
45024	32.5667
45072	35.5667
45120	40.36
45168	47.8533
45216	51.9233
45264	57.5367
45312	61.4367
45360	60.24
45408	58.1367
45456	53.1733
45504	47.2867
45552	38.1433
45600	35.5433
45648	32.5333
45696	33.9567
45744	39.24
45792	44.1933
45840	50.5833
45888	57.5633
45936	60.4367
45984	60.3767
46032	60.34
46080	56.9533
46128	49.3533
46176	44.8433
46224	40.49
46272	32.7967
46320	33.5167
46368	34.66
46416	37.32
46464	44.7733
46512	53.9067
46560	56.6333
46608	58.0633
46656	60.18
46704	57.4133
46752	55.3167
46800	50.08
46848	41.7033
46896	35.0067
46944	33.3633
46992	33.45
47040	37.38
47088	43.53
47136	48.7567
47184	51.44
47232	58.09
47280	60.7733
47328	61.0967
47376	58.0033
47424	52.3767
47472	43.78
47520	39.8767
47568	36.5867
47616	33.36
47664	35.4733
47712	37.0233
47760	41.4167
47808	51.53
47856	59.06
47904	60.7367
47952	59.7
48000	57.9533
48048	51.6833
48096	48.6267
48144	45.23
48192	37.32
48240	35.0633
48288	34.1733
48336	35.11
48384	39.7333
48432	48.19
48480	52.0833
48528	53.85
48576	57.7167
48624	58.8633
48672	56.0233
48720	54.2533
48768	45.6033
48816	39.1133
48864	37.1533
48912	34.8167
48960	36.2567
49008	38.4667
49056	42.5133
49104	49.1333
49152	55.1367
49200	57.4567
49248	58.74
49296	58.5133
49344	53.8133
49392	47.9967
49440	43.65
49488	39.88
49536	35.9633
49584	34.5333
49632	36.2567
49680	39.0267
49728	45.5433
49776	51.8233
49824	54.6567
49872	57.22
49920	59.4767
49968	57.7633
50016	54.4867
50064	49.54
50112	42.4467
50160	37.9367
50208	35.51
50256	36.1733
50304	38.3333
50352	41.9333
50400	46.6167
50448	49.6367
50496	56.03
50544	59.04
50592	58.5733
50640	54.2967
50688	52.66
50736	44.5467
50784	41.0133
50832	38.9567
50880	35.3
50928	36.1167
50976	38.0133
51024	42.7433
51072	48.1567
51120	54.9367
51168	59.33
51216	59.96
51264	59.21
51312	53.53
51360	48.8933
51408	43.8633
51456	38.3533
51504	34.7167
51552	34.92
51600	37.54
51648	41.7233
51696	46.7367
51744	51.2133
51792	54.8533
51840	59.16
51888	58.4433
51936	54.2133
51984	52.8533
52032	45.9567
52080	40.0933
52128	37.3433
52176	36.1233
52224	36.7267
52272	40.0067
52320	44.5067
52368	49.3667
52416	55.58
52464	57.6433
52512	59.1333
52560	58.9967
52608	57.0367
52656	48.53
52704	43.4767
52752	39.1367
52800	36.1133
52848	36.9233
52896	36.2833
52944	38.5867
52992	45.4267
53040	50.9867
53088	55.7767
53136	57.19
53184	58.8533
53232	54.1067
53280	54.1367
53328	51.11
53376	44.2033
53424	37.3867
53472	36.3767
53520	35.1167
53568	37.58
53616	44.7533
53664	44.3267
53712	49.1067
53760	55.2333
53808	56.18
53856	55.37
53904	53.58
53952	48.2767
54000	43.75
54048	39.92
54096	38.88
54144	37.2833
54192	37.67
54240	40.42
54288	46.3767
54336	52.1667
54384	56.8633
54432	57.14
54480	57.71
54528	55.7867
54576	52.53
54624	47.1367
54672	43.9167
