Path difference [nm]	Intensity [a.u.]
88368	38.8167
88416	47.9233
88464	55.9
88512	61.98
88560	65.7233
88608	62.6667
88656	53.7533
88704	53.4367
88752	47.3667
88800	38.05
88848	28.1033
88896	25.9333
88944	26.59
88992	32.84
89040	40.6567
89088	53.6567
89136	58.7633
89184	65.0733
89232	66.2467
89280	63.6467
89328	62.19
89376	50.0567
89424	36.8333
89472	30.9933
89520	28.3133
89568	25.6767
89616	29.0533
89664	37.1667
89712	46.1467
89760	54.2567
89808	64.1
89856	65.5267
89904	66.94
89952	60.4
90000	47.8
90048	45.37
90096	38.0333
90144	30.82
90192	25.2167
90240	28.09
90288	30.9433
90336	38.9067
90384	50.01
90432	59.21
90480	66.83
90528	66.9367
90576	62.4367
90624	60.87
90672	53.2133
90720	40.66
90768	27.66
90816	24.93
90864	25.0267
90912	25.8867
90960	39.7133
91008	41.4
91056	52.1467
91104	59.32
91152	66.76
91200	67.8867
91248	63.9767
91296	57.6233
91344	43.4067
91392	40.98
91440	33.3367
91488	23.9233
91536	26.2933
91584	29.7333
91632	34.3267
91680	40.8933
91728	55.56
91776	64.1667
91824	67.72
91872	67.83
91920	63.3267
91968	55.6867
92016	50.1933
92064	34.21
92112	25.52
92160	23.88
92208	24.0133
92256	26.8633
92304	42.0967
92352	48.4
92400	54.21
92448	59.8633
92496	67.0667
92544	68.6867
92592	64.8033
92640	56.0367
92688	45.7867
92736	40.2667
92784	32.9667
92832	23.2867
92880	25.8
92928	27.2033
92976	30.7133
93024	44.3667
93072	63.6767
93120	67.2967
93168	69.3867
93216	68.9367
93264	63.1267
93312	52.3633
93360	44.6633
93408	36.4933
93456	24.56
93504	23.8367
93552	23.9967
93600	34.3667
93648	46.81
93696	53.8867
93744	53.1433
93792	65.2667
93840	67.88
93888	67.9
93936	62.24
93984	53.72
94032	39.74
94080	30.7133
94128	23.0767
94176	23.0967
94224	30.04
94272	33.87
94320	43.0467
94368	59.3267
94416	69.65
94464	69.8267
94512	69.5133
94560	66.6833
94608	54.5467
94656	38.6333
94704	34.3867
94752	25.33
94800	22.5967
94848	25.24
94896	28.1267
94944	43.85
94992	58.3233
95040	64.16
95088	64.8333
95136	70.0033
95184	62.01
95232	57.4833
95280	51.0167
95328	44.3967
95376	30.43
95424	23.5933
95472	22.1433
95520	26.15
95568	40.2633
95616	41.9633
95664	54.1067
95712	64.4
95760	70.5533
95808	70.1967
95856	68.3833
95904	62.2
95952	46.7467
96000	31.48
96048	28.51
96096	23.0167
96144	22.87
96192	26.8133
96240	38.15
96288	41.76
96336	63.5
96384	64.5667
96432	69.7767
96480	69.3367
96528	56.2067
96576	48.04
96624	47.9967
96672	34.71
96720	21.6533
96768	21.66
96816	23.25
96864	29.17
96912	40.7367
96960	51.6033
97008	65.6
97056	70.3733
97104	69.0767
97152	67.06
97200	59.5333
97248	43.4667
97296	28.2867
97344	25.3633
97392	22.0033
97440	21.42
97488	27.5167
97536	41.8233
97584	46.9033
97632	61.2167
97680	67.9667
97728	71.0433
97776	70.4133
97824	62.1867
97872	45.91
97920	38.1567
97968	37.84
98016	26.8433
98064	21.8567
98112	24.8933
98160	30.9267
98208	37.95
98256	51.4133
98304	61.9067
98352	70.58
98400	71.26
98448	64.4267
98496	61.41
98544	52.4033
98592	34.98
98640	22.69
98688	22.8067
98736	20.8467
98784	22.72
98832	39.9033
98880	49.9033
98928	57.0267
98976	62.69
99024	70.8167
99072	70.23
99120	65.2567
99168	59.4233
99216	39.0067
99264	36.0567
99312	26.7567
99360	20.1633
99408	27.2133
99456	32.3167
99504	33.8267
99552	46.6033
99600	68.3033
99648	69.7933
99696	72.0233
99744	69.3967
99792	60.2567
99840	51.2967
99888	37.3467
99936	27.52
99984	20.12
100032	20.3733
100080	21.7567
100128	35.0567
100176	45.9967
100224	60.41
100272	66.52
100320	71.8667
100368	71.0967
100416	67.0533
100464	56.01
100512	42.14
100560	26.69
100608	25.88
100656	22.4667
100704	20.1533
100752	32.2133
100800	39.85
100848	46.38
100896	53.3
100944	68.42
100992	72.44
101040	70.7633
101088	65.3733
101136	50.6267
101184	48.36
101232	35.1533
101280	22.56
101328	21.0333
101376	21.9167
101424	24.3433
101472	33.8933
101520	59.07
101568	62.7667
101616	70.7367
101664	70.9967
101712	70.49
101760	61.1267
101808	53.21
101856	37.9233
101904	28.78
101952	23.4233
102000	20.1933
102048	24.1467
102096	38.2767
102144	46.4933
102192	48.9233
102240	61.0933
102288	72.5867
102336	71.7633
102384	67.9967
102432	62.2667
102480	47.5567
102528	32.53
102576	30.9533
102624	19.36
102672	23.8533
102720	30.1733
102768	30.4933
102816	40.2267
102864	64.8
102912	69.39
102960	72.36
103008	72.5267
103056	66.3133
103104	59.58
103152	44.94
103200	34.8667
103248	19.8733
103296	19.9333
103344	19.7367
103392	24.3167
103440	42.71
103488	46.2833
103536	59.4133
103584	64.47
103632	71.8967
103680	70.51
103728	66.36
103776	53.2233
103824	41.69
103872	33.2433
103920	26.6467
103968	19.28
104016	24.61
104064	29.6633
104112	35.74
104160	40.4067
104208	59.1067
104256	69.8867
104304	72.77
104352	70.7467
104400	61.8467
104448	54.3133
104496	46.9333
104544	31.07
104592	19.69
104640	19.2533
104688	19.8233
104736	23.5267
104784	47.0267
104832	55.8333
104880	62.58
104928	65.8667
104976	72.4133
105024	71.5033
105072	62.61
105120	53.28
105168	33.2433
105216	34.76
105264	25.29
105312	19.2633
105360	26.3
105408	28.29
105456	36.4533
105504	44.1233
105552	68.64
105600	72.3767
105648	72.9333
105696	71.3233
105744	60.7833
105792	48.5033
105840	39.0367
105888	34.48
105936	20.6433
105984	19.48
106032	20.8333
106080	37.0167
106128	51.8667
106176	57.12
106224	56.4133
106272	67.8967
106320	69.6733
106368	69.5133
106416	58.9467
106464	49.15
106512	33.1433
106560	21.7267
106608	19.2767
106656	20.5667
106704	26.86
106752	35.18
106800	49.72
106848	58.3067
106896	72.74
106944	72.9833
106992	72.0567
107040	66.7033
107088	41.3967
107136	35.7133
107184	32.4867
107232	26.9367
107280	20.41
107328	24.9533
107376	30.62
107424	36.7367
107472	54.34
107520	62.1633
107568	72.14
107616	72.6733
107664	64.7633
107712	62.7667
107760	53.3333
107808	30.6633
107856	19.9333
107904	19.23
107952	19.62
108000	22.1133
108048	34.0767
108096	48.2933
108144	55.12
108192	66.0567
108240	71.4167
108288	71.86
108336	68.6233
108384	57.0167
108432	37.47
108480	30.7467
108528	30.73
108576	21.56
108624	24.9467
108672	26.88
108720	34.96
108768	42.3967
108816	57.56
108864	69.7667
108912	72.5
108960	71.0867
109008	64.04
109056	56.1367
109104	43.8433
109152	29.6067
109200	19.74
109248	20.7433
109296	19.7367
109344	25.3
109392	47.9533
109440	55.4533
109488	59.5967
109536	65.2667
109584	72.13
109632	67.9533
109680	62.7533
109728	59.0567
109776	42.4
109824	31.4233
109872	20.5967
109920	19.79
109968	29.1767
110016	28.8833
110064	35.9
110112	53.0533
110160	68.88
110208	69.1267
110256	72.53
110304	71.8067
110352	63.5533
110400	45.6833
110448	41.4967
110496	30.4733
110544	23.2933
110592	20.0167
110640	24.16
110688	24.5133
110736	47.34
110784	51.5967
110832	59.0433
110880	67.8967
110928	71.0867
110976	67.8533
111024	64.53
111072	60.4767
111120	42.11
111168	31.7967
111216	21.8533
111264	19.5333
111312	21.9433
111360	27.2833
111408	39.0933
111456	49.6933
111504	66.95
111552	68.2867
111600	71.4033
111648	67.09
111696	65.13
111744	49.91
111792	41.81
111840	35.13
111888	22.5633
111936	20.27
111984	24.1733
112032	31.3233
112080	47.5033
112128	51.3
112176	58.25
112224	68.5333
112272	69.42
112320	65.46
112368	62.01
112416	53.69
112464	36.1233
112512	24.4567
112560	21.1933
112608	20.6067
112656	24.5633
112704	31.5633
112752	45.7667
112800	57.5967
112848	70.11
112896	70.2567
112944	71.9267
112992	69.7833
113040	51.8633
113088	47.1467
113136	37.3433
113184	30.7033
113232	20.5533
113280	25.11
113328	28.43
113376	36.02
113424	47.88
113472	58.77
113520	69.7867
113568	71.1133
113616	62.2633
113664	61.4367
113712	56.4
113760	45.68
113808	25.8567
113856	20.82
113904	20.9967
113952	21.8
114000	39.8167
114048	41.5767
114096	55.0167
114144	62.89
114192	70.4367
114240	69.9467
114288	65.6767
114336	57.6733
114384	45.3133
114432	37.1667
114480	26.7533
114528	21.16
114576	26.7233
114624	29.18
114672	32.6667
114720	46.1033
114768	65.6667
114816	70.2067
114864	71.1633
114912	70.8867
114960	61.7833
115008	51.7133
115056	40.2567
115104	29.7033
115152	23.3333
115200	21.1467
115248	21.8267
115296	33.0967
115344	51.2267
115392	55.1667
115440	59.09
115488	69.51
115536	70.6067
115584	63.53
115632	56.66
115680	46.63
115728	36.3033
115776	27.6767
115824	21.32
115872	22.3467
115920	36.5
115968	36.5833
116016	45.1
116064	57.6333
116112	70.9533
116160	70.2933
116208	66.8
116256	65.1267
116304	49.54
116352	32.4667
116400	27.5733
116448	24.51
116496	22.1133
116544	24.4433
116592	29.9833
116640	46.1967
116688	63.1467
116736	66.0567
116784	67.83
116832	70.4167
116880	57.3533
116928	56.42
116976	40.5567
117024	36.1867
117072	25.8467
117120	21.8067
117168	24.17
117216	31.6233
117264	41.45
117312	49.37
117360	57.2533
117408	66.3133
117456	69.6533
117504	65.3867
117552	64.5567
117600	55.7933
117648	41.31
117696	29.28
117744	23.13
117792	22.1467
117840	26.21
117888	36.9667
117936	41.0433
117984	60.8733
118032	66.8
118080	69.9733
118128	69.8533
118176	66.6633
118224	46.29
118272	40.3667
118320	33.64
118368	30.9533
118416	23.3833
118464	23.1567
118512	30.9967
118560	40.8733
118608	58.2933
118656	57.7233
118704	63.1033
118752	69.5667
118800	62.1367
118848	61.2467
118896	51.6133
118944	47.2167
118992	33.14
119040	24.0133
119088	22.82
119136	26.5067
119184	33.4833
119232	41.3933
119280	56.38
119328	61.16
119376	69.2767
119424	68.9567
119472	68.26
119520	60.74
119568	41.0233
119616	31.4067
119664	28.9833
119712	25.7733
119760	23.4333
119808	27.36
119856	39.7167
119904	49.6133
119952	62.16
120000	61.5033
120048	65.2933
120096	67.7367
120144	56.4333
120192	49.7233
120240	49.74
120288	40.3867
120336	29.48
120384	23.2767
120432	24.9967
120480	31.9633
120528	37.5467
120576	43.52
120624	57.1833
120672	66.4467
120720	68.36
120768	68.5367
120816	67.4
120864	61.64
120912	39.96
120960	32.7533
121008	28.76
121056	28.4567
121104	24.0133
121152	30.5733
121200	35.6767
121248	40.5067
121296	58.86
121344	60.5533
121392	65.2367
121440	67.2833
121488	57.08
121536	51.01
121584	52.34
121632	42.3733
121680	25.0067
121728	24.83
121776	24.9167
121824	28.72
121872	36.0733
121920	42.6433
121968	58.1833
122016	64.8933
122064	67.5333
122112	67.4433
122160	65.81
122208	54.3767
122256	47.4767
122304	34.7533
122352	26.2233
122400	24.81
122448	25.96
122496	28.6067
122544	41.25
122592	50.0333
122640	64.19
122688	63.1867
122736	65.3267
122784	67.2867
122832	54.1867
122880	45.4467
122928	39.5467
122976	37.42
123024	27.6767
123072	25.4133
123120	28.1467
123168	32.1533
123216	48.2467
123264	48.7167
123312	55.4
123360	66.84
123408	64.6
123456	60.6267
123504	60.6967
123552	53.26
123600	32.0867
123648	30.59
123696	25.9067
123744	25.4933
123792	35.7
123840	34.5467
123888	46.0767
123936	55.6467
123984	65.02
124032	64.9633
124080	66.42
124128	63.1967
124176	58.64
124224	46.4
124272	37.6467
124320	29.9433
124368	26.4733
124416	26.0233
124464	31.0267
124512	39.47
124560	53.5233
124608	54.01
124656	57.4533
124704	63.5633
124752	63.8867
124800	58.32
124848	54.1833
124896	51.9433
124944	39.73
124992	28.3
125040	26.1167
125088	26.32
125136	35.3733
125184	36.7567
125232	42.2933
125280	56.9933
125328	65.7233
125376	65.7167
125424	65.6833
125472	63.5033
125520	45.33
125568	41.35
125616	33.0467
125664	28.9333
125712	27.0467
125760	31.1233
125808	36.0667
125856	46.0767
125904	54.29
125952	56.75
126000	60.59
126048	65.1333
126096	57.9833
126144	52.3567
126192	53.84
126240	47.5333
126288	28.77
126336	27.6933
126384	27.7233
126432	28.5333
126480	34.7333
126528	44.2667
126576	45.0167
126624	58.7833
126672	64.7733
126720	64.32
126768	63.8233
126816	59.8133
126864	42.2367
126912	36.08
126960	31.71
127008	30.42
127056	27.9367
127104	32.7267
127152	38.4267
127200	46.7433
127248	55.59
127296	58.5433
127344	62.7633
127392	63.0167
127440	53.33
127488	52.5133
127536	47.23
127584	41.08
127632	28.47
127680	28.22
127728	29.1367
127776	31.9633
127824	39.2267
127872	45.9633
127920	54.4033
127968	60.4167
128016	63.2367
128064	62.89
128112	60.8533
128160	46.59
128208	35.8567
128256	32.3467
128304	31.22
128352	29.24
128400	35.29
128448	37.05
128496	43.5067
128544	51.2433
128592	57.0933
128640	60.8867
128688	63.2167
128736	58.7567
128784	49.68
128832	50.03
128880	46.66
128928	36.5633
128976	29.3833
129024	30.1267
129072	31.6967
129120	33.1367
129168	41.29
129216	52.3567
129264	58.4467
129312	62.38
129360	62.7033
129408	61.1333
129456	58.7833
129504	45.8067
129552	35.2633
129600	32.3633
129648	31.7533
129696	30.2033
129744	35.6933
129792	40.45
129840	44.7167
129888	45.89
129936	55.2733
129984	59.2733
130032	62.2
130080	59.8033
130128	50.5433
130176	50.1967
130224	49.13
130272	35.29
130320	30.2733
130368	30.1867
130416	32.0233
130464	34.0867
130512	42.9133
130560	52.4467
130608	58.9233
130656	61.6967
130704	61.4833
130752	59.8133
130800	50.8633
130848	46.58
130896	33.2567
130944	32.1233
130992	32.34
131040	30.9967
131088	38.7833
131136	46.3367
131184	50.3
131232	52.5967
131280	59.6567
131328	61.0133
131376	56.71
131424	51.48
131472	40.58
131520	40.5633
131568	37.7
131616	31.31
131664	34.7033
131712	38.35
131760	39.8
131808	42.85
131856	52.9133
131904	59.54
131952	60.62
132000	58.6333
132048	55.38
132096	52.7
132144	41.75
132192	36.1333
132240	31.9667
132288	31.85
132336	32.1667
132384	34.63
132432	46.6767
132480	52.9367
132528	56.6
132576	57.84
132624	60.14
132672	57.33
132720	52.7467
132768	48.8033
132816	37.4467
132864	36.6767
132912	34.2467
132960	32.79
133008	38.8033
133056	42.8367
133104	44.1833
133152	47.96
133200	58.56
133248	59.5233
133296	58.9033
133344	55.8067
133392	51.2167
133440	46.86
133488	40.41
133536	34.0467
133584	33.01
133632	33.5633
133680	34.36
133728	38.8367
133776	51.8067
133824	54.5233
133872	57.9867
133920	59.1567
133968	58.0567
134016	52.9167
134064	48.21
134112	41.8567
134160	36.9133
134208	35.9033
134256	34.1067
134304	36.08
134352	43.1633
134400	46.3867
134448	46.3667
134496	50.2567
134544	58.6233
134592	58.2567
134640	56.8467
134688	56.2933
134736	48.9133
134784	44.9933
134832	37.27
134880	34.24
134928	35.2333
134976	35.0967
135024	36.6433
135072	40.3833
135120	50.1033
135168	54.3133
135216	57.1367
135264	57.5567
135312	57.7033
135360	52.7667
135408	47.5933
135456	41.95
135504	38.18
135552	36.4033
135600	34.7667
135648	36.5767
135696	44.4633
135744	47.8467
135792	48.3667
135840	51.9067
135888	57.5
135936	56.4567
135984	54.74
136032	51.9133
136080	46.76
136128	41.1433
136176	39.7433
136224	34.93
136272	38.09
136320	40.59
136368	41.6967
136416	44.96
136464	55.1233
136512	56.74
136560	57.1033
136608	56.6967
136656	52.99
136704	49.6133
136752	41.9833
136800	37.9267
136848	35.51
136896	35.6267
136944	36.2367
136992	38.6233
137040	46.7467
137088	50.71
137136	54.0133
137184	55.6667
137232	56.32
137280	53.6
137328	49.4767
137376	44.31
137424	40.4367
137472	37.9733
137520	35.9333
137568	36.5533
137616	43.23
137664	45.4533
137712	46.88
137760	51.1833
137808	55.87
137856	55.68
137904	54.1533
137952	52.31
138000	46.6167
138048	41.6833
138096	37.6333
138144	36.35
138192	38.3567
138240	39.2167
138288	40.5733
138336	44.2367
138384	52.2433
138432	54.59
138480	55.53
138528	55.4233
138576	53.7367
138624	50.2933
138672	45.4967
138720	39.8
138768	36.9067
138816	36.8633
138864	37.0933
138912	41.53
138960	46.8733
139008	48.14
139056	51.3867
139104	52.4167
139152	55.07
139200	53.7767
139248	51.3833
139296	46.4633
139344	44.1233
139392	41.6
139440	39.5433
139488	37.33
139536	39.58
139584	42.36
139632	42.85
139680	45.8933
139728	53.7967
139776	54.6633
139824	54.6433
139872	54.15
139920	51.9467
139968	47.9167
140016	47.1067
140064	39.98
140112	37.6433
140160	37.7933
140208	38.25
140256	39.4933
140304	47.4333
140352	49.85
140400	51.8467
140448	53.16
140496	54.25
140544	53.9467
140592	51.41
140640	47.4967
140688	41.6633
140736	41.7033
140784	39.6267
140832	38.63
140880	41.9333
140928	42.3033
140976	44.9733
141024	46.4567
141072	53.2733
141120	53.7433
141168	53.8167
141216	53.46
141264	51.3633
141312	45.6367
141360	42.9733
141408	41.4867
141456	38.3267
141504	38.3533
141552	38.8933
141600	43.6367
141648	48.5133
141696	50.4067
141744	50.57
141792	52.3267
141840	52.44
141888	52.38
141936	49.3133
141984	46.5367
142032	43.9433
142080	41.3233
142128	38.84
142176	39.2033
142224	42.7133
142272	42.84
142320	44.4133
142368	48.8533
142416	53.2633
142464	53.2433
142512	52.8733
142560	51.58
142608	48.9633
142656	46.69
142704	42.8733
142752	39.1667
142800	39.1767
142848	39.2
142896	40.0833
142944	42.8233
142992	48.6233
143040	52.11
143088	52.7367
143136	52.9533
143184	52.7833
143232	49.9033
143280	46.7233
143328	44.98
143376	40.56
143424	40.3867
143472	39.4033
143520	40.1633
143568	45.0567
143616	46.8233
143664	46.7167
143712	49.01
143760	53.0167
143808	52.9067
143856	51.72
143904	49.2233
143952	46.9533
144000	44.6267
144048	41.3133
144096	39.2567
144144	40.4233
144192	40.6067
144240	41.52
144288	44.5967
144336	51.4767
144384	52.25
144432	52.99
144480	52.8167
144528	51.3767
144576	49.8833
144624	46.9133
144672	41.9067
144720	39.4067
144768	39.4633
144816	39.3633
144864	40.5567
144912	46.2133
144960	49.8367
145008	51.66
145056	51.8567
145104	52.6833
145152	51.5733
145200	49.6333
145248	47.9533
145296	42.2867
145344	42.1733
145392	41.1733
145440	39.53
145488	42.2667
145536	44.5833
145584	45.67
145632	48.03
145680	51.2667
145728	53.0267
145776	52.4333
145824	50.1067
145872	47.06
145920	46.5
145968	44.5433
146016	39.8033
146064	39.5533
146112	40.5
146160	41.69
146208	42.5967
146256	47.0533
146304	51.5667
146352	53.1
146400	52.74
146448	50.5067
146496	50.3767
146544	48.6333
146592	42.5033
146640	39.2867
146688	39.1633
146736	39.4367
146784	40.4467
146832	43.6367
146880	48.81
146928	51.5333
146976	53.3433
147024	53.0233
147072	52.6333
147120	51.6767
147168	48.9067
147216	41.33
147264	39.54
147312	38.8433
147360	39.1167
147408	40.5467
147456	42.2033
147504	44.2633
147552	51.7567
147600	53.4367
147648	52.95
147696	53.2133
147744	51.7667
147792	46.9133
147840	41.9133
147888	40.7233
147936	40.5033
147984	39.2567
148032	39.79
148080	42.6133
148128	45.2467
148176	50.9733
148224	50.6133
148272	51.9933
148320	53.42
148368	50.6733
148416	49.01
148464	47.86
148512	46.17
148560	38.9767
148608	38.6267
148656	38.78
148704	40.1967
148752	42.2467
148800	43.73
148848	49.5467
148896	53.1033
148944	53.8633
148992	53.61
149040	53.3833
149088	51.5667
149136	47.7667
149184	43.1633
149232	39.2667
149280	38.2033
149328	38.8967
149376	39.2033
149424	43.7767
149472	47.47
149520	52.7433
149568	52.78
149616	53.4667
149664	54.0733
149712	51.3467
149760	47.9333
149808	43.8267
